PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4
-10.512,166.293,-3.858,181.795,5.098,180.644,9.646,166.44099999999997
-10.374,166.32299999999995,-3.9960000000000004,179.551,4.941,181.08700000000002,9.508,166.707
-10.512,166.293,-3.858,180.998,5.098,180.644,9.646,166.53
-10.374,166.293,-3.9960000000000004,179.64,4.941,181.028,9.508,166.707
-10.512,166.293,-3.858,180.28900000000002,5.098,180.703,9.646,166.44099999999997
-10.374,166.293,-3.9960000000000004,179.64,4.941,181.028,9.508,166.707
-10.512,166.293,-3.858,180.23,5.098,180.585,9.646,166.5
-10.374,166.293,-3.9960000000000004,179.61,4.941,181.028,9.508,166.58900000000003
-10.512,166.234,-3.858,180.142,5.098,180.762,9.646,166.44099999999997
-10.374,166.293,-3.9960000000000004,179.49200000000005,4.941,181.028,9.508,166.58900000000003
-10.512,166.234,-3.858,181.736,5.098,180.762,9.646,166.44099999999997
-10.374,166.293,-3.9960000000000004,179.551,4.941,181.028,9.508,166.58900000000003
-10.512,166.234,-3.858,180.171,5.098,180.762,9.646,166.5
-10.374,166.293,-3.9960000000000004,179.61,4.941,181.08700000000002,9.508,166.707
-10.512,166.293,-3.858,180.142,5.098,180.762,9.646,166.5
-10.374,166.234,-3.9960000000000004,179.61,4.941,181.11599999999999,9.508,166.648
-10.512,166.293,-3.858,180.083,5.098,180.762,9.646,166.53
-10.374,166.234,-3.9960000000000004,179.49200000000005,4.941,181.08700000000002,9.508,166.707
-10.512,166.234,-3.858,180.083,5.098,180.703,9.646,166.53
-10.374,166.234,-3.9960000000000004,179.49200000000005,4.941,181.11599999999999,9.508,166.707
-10.512,166.293,-3.858,179.935,5.098,180.703,9.646,166.53
-10.374,166.293,-3.72,181.854,5.2360000000000015,180.378,9.508,166.736
-10.876,166.293,-3.858,179.87599999999995,5.098,180.644,9.646,166.44099999999997
-10.374,166.234,-3.72,181.795,4.941,181.08700000000002,9.508,166.736
-10.512,166.293,-3.858,180.024,5.098,180.85,9.646,166.5
-10.374,166.293,-3.72,181.854,4.941,181.234,9.508,166.736
-10.512,166.234,-3.858,179.935,5.098,180.791,9.646,166.53
-10.374,166.293,-3.72,181.795,5.2360000000000015,180.26,9.508,166.707
-10.512,166.293,-3.858,179.935,5.098,180.791,9.646,166.44099999999997
-10.374,166.234,-3.72,181.648,4.941,181.234,9.508,166.736
-10.512,166.234,-3.858,179.965,5.098,180.791,9.646,166.5
-10.374,166.234,-3.72,180.49599999999998,5.2360000000000015,180.31900000000002,9.508,166.707
-10.512,166.293,-3.858,179.935,5.098,180.791,9.646,166.53
-10.374,166.293,-3.72,181.648,5.2360000000000015,180.26,9.508,166.736
-10.512,166.293,-3.858,179.87599999999995,5.098,180.703,9.646,166.53
-10.374,166.234,-3.72,180.407,5.2360000000000015,180.31900000000002,9.802999999999999,166.293
-10.512,166.234,-3.858,179.87599999999995,5.098,180.762,9.646,166.53
-10.374,166.293,-3.72,181.648,5.2360000000000015,180.378,9.508,166.736
-10.512,166.293,-3.858,179.935,5.098,180.762,9.646,166.53
-10.374,166.293,-3.72,181.08700000000002,5.2360000000000015,180.467,9.802999999999999,166.352
-10.512,166.234,-3.858,179.935,5.098,180.90900000000002,9.646,166.58900000000003
-10.374,166.32299999999995,-3.72,180.34799999999998,5.2360000000000015,180.467,9.802999999999999,166.44099999999997
-10.876,166.293,-3.858,179.935,5.098,180.85,9.646,166.53
-10.374,166.234,-3.72,181.67700000000002,5.2360000000000015,180.52599999999998,9.802999999999999,166.352
-10.512,166.234,-3.858,179.75799999999995,5.098,180.96900000000002,9.646,166.53
-10.374,166.234,-3.72,180.49599999999998,5.2360000000000015,180.585,9.508,166.795
-10.512,166.32299999999995,-3.858,179.965,5.098,181.028,9.646,166.53
-10.5905,166.32299999999995,-3.72,180.34799999999998,5.2360000000000015,180.703,9.508,166.736
-10.512,166.293,-3.858,179.965,5.374,180.112,9.646,166.53
-10.5905,166.32299999999995,-3.72,180.407,5.2360000000000015,180.703,9.508,166.707
-10.512,166.234,-3.858,180.024,5.374,180.23,9.646,166.53
-10.669,166.293,-3.72,180.407,5.2360000000000015,180.762,9.508,166.707
-10.512,166.293,-3.858,180.024,5.374,180.26,9.646,166.53
-10.876,166.32299999999995,-3.72,181.88400000000001,5.2360000000000015,180.644,9.802999999999999,166.41099999999997
-10.512,166.293,-3.858,179.965,5.374,180.31900000000002,9.646,166.53
-10.374,166.32299999999995,-3.72,181.88400000000001,5.2360000000000015,180.585,9.802999999999999,166.352
-10.512,166.293,-3.858,179.965,5.374,180.23,9.646,166.53
-10.5905,166.32299999999995,-3.72,180.407,5.2360000000000015,180.703,9.802999999999999,166.44099999999997
-10.512,166.234,-3.858,179.965,5.374,180.31900000000002,9.646,166.53
-10.669,166.32299999999995,-3.72,180.34799999999998,5.2360000000000015,180.762,9.508,166.795
-10.512,166.293,-3.858,179.935,5.374,180.23,9.646,166.58900000000003
-10.5905,166.32299999999995,-3.72,180.34799999999998,5.2360000000000015,180.703,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.858,179.935,5.374,180.23,9.646,166.58900000000003
-10.669,166.32299999999995,-3.72,180.34799999999998,5.2360000000000015,180.791,9.802999999999999,166.44099999999997
-10.512,166.293,-3.858,179.935,5.374,180.26,9.646,166.58900000000003
-10.669,166.32299999999995,-3.72,180.28900000000002,5.2360000000000015,180.703,9.802999999999999,166.44099999999997
-10.512,166.293,-3.858,180.024,5.374,180.31900000000002,9.646,166.58900000000003
-10.669,166.293,-3.72,180.34799999999998,5.2360000000000015,180.791,9.802999999999999,166.44099999999997
-10.512,166.293,-3.858,179.965,5.374,180.31900000000002,9.646,166.648
-10.669,166.293,-3.72,180.171,5.2360000000000015,180.791,9.802999999999999,166.44099999999997
-10.512,166.234,-3.858,179.935,5.374,180.31900000000002,9.646,166.648
-10.374,166.32299999999995,-3.72,180.142,5.2360000000000015,180.96900000000002,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.858,179.935,5.374,180.437,9.646,166.648
-10.374,166.32299999999995,-3.72,180.171,5.2360000000000015,180.96900000000002,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.858,179.817,5.374,180.378,9.646,166.707
-10.374,166.32299999999995,-3.72,180.171,5.2360000000000015,180.90900000000002,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.858,179.75799999999995,5.374,180.467,9.646,166.707
-10.374,166.32299999999995,-3.72,180.171,5.2360000000000015,180.96900000000002,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.583,181.854,5.374,180.585,9.646,166.707
-10.374,166.32299999999995,-3.72,180.23,5.2360000000000015,181.11599999999999,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.583,181.854,5.374,180.644,9.646,166.648
-10.374,166.32299999999995,-3.72,180.28900000000002,5.2360000000000015,181.11599999999999,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.583,181.795,5.374,180.762,9.646,166.736
-10.5905,166.32299999999995,-3.72,180.171,5.2360000000000015,181.175,9.802999999999999,166.44099999999997
-10.876,166.32299999999995,-3.563,180.49599999999998,5.374,180.762,9.646,166.707
-10.374,166.32299999999995,-3.72,180.024,5.256,181.293,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.583,181.736,5.374,180.85,9.646,166.795
-10.374,166.32299999999995,-3.425,182.002,5.256,181.32299999999998,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.563,180.49599999999998,5.374,181.028,9.646,166.795
-10.374,166.32299999999995,-3.425,182.002,5.256,181.32299999999998,9.802999999999999,166.44099999999997
-10.512,166.32299999999995,-3.563,180.467,5.374,180.96900000000002,9.941,166.44099999999997
-10.374,166.32299999999995,-3.72,180.142,5.256,181.44099999999997,9.802999999999999,166.53
-10.512,166.32299999999995,-3.563,180.467,5.374,180.90900000000002,9.646,166.795
-10.374,166.32299999999995,-3.72,180.171,5.256,181.44099999999997,9.802999999999999,166.53
-10.512,166.32299999999995,-3.563,180.555,5.374,180.85,9.646,166.795
-10.5905,166.32299999999995,-3.425,182.002,5.256,181.382,9.802999999999999,166.53
-10.512,166.32299999999995,-3.563,180.467,5.374,180.96900000000002,9.646,166.854
-10.374,166.32299999999995,-3.425,181.88400000000001,5.256,181.44099999999997,9.802999999999999,166.648
-10.236,166.32299999999995,-3.563,180.467,5.374,180.96900000000002,9.646,166.795
-10.374,166.32299999999995,-3.425,180.88,5.256,181.5,9.802999999999999,166.648
-10.512,166.32299999999995,-3.563,180.49599999999998,5.374,180.96900000000002,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,181.88400000000001,5.256,181.5,9.802999999999999,166.648
-10.236,166.32299999999995,-3.563,180.467,5.374,180.96900000000002,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,180.88,5.256,181.618,9.802999999999999,166.53
-10.236,166.32299999999995,-3.563,180.49599999999998,5.374,180.85,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,181.88400000000001,5.256,181.44099999999997,9.802999999999999,166.58900000000003
-10.236,166.32299999999995,-3.563,180.555,5.374,180.90900000000002,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,181.88400000000001,5.2360000000000015,181.234,9.802999999999999,166.53
-10.236,166.32299999999995,-3.563,180.467,5.374,180.85,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,180.88,5.2360000000000015,181.175,9.802999999999999,166.648
-10.236,166.32299999999995,-3.563,180.49599999999998,5.374,180.90900000000002,9.941,166.44099999999997
-10.374,166.32299999999995,-3.425,181.94299999999998,5.256,181.32299999999998,9.802999999999999,166.58900000000003
-10.236,166.32299999999995,-3.563,181.08700000000002,5.374,181.028,9.941,166.44099999999997
-10.374,166.32299999999995,-3.72,180.083,5.256,181.766,9.802999999999999,166.58900000000003
-10.236,166.32299999999995,-3.563,180.614,5.374,180.96900000000002,9.646,166.854
-10.5905,166.32299999999995,-3.425,182.002,5.256,181.5,9.802999999999999,166.58900000000003
-10.5905,166.32299999999995,-3.563,180.555,5.669,180.112,9.665,166.91299999999995
-10.5905,166.32299999999995,-3.425,181.94299999999998,5.5310000000000015,180.585,9.802999999999999,166.707
-10.5905,166.32299999999995,-3.563,180.49599999999998,5.374,181.175,9.665,166.91299999999995
-10.5905,166.32299999999995,-3.425,180.88,5.5310000000000015,180.52599999999998,9.802999999999999,166.707
-10.512,166.32299999999995,-3.563,180.555,5.374,181.11599999999999,9.941,166.5
-10.374,166.32299999999995,-3.425,180.821,5.5310000000000015,180.585,9.802999999999999,166.707
-10.5905,166.32299999999995,-3.563,180.614,5.374,181.08700000000002,9.941,166.53
-10.5905,166.32299999999995,-3.425,180.88,5.256,181.707,9.802999999999999,166.707
-10.236,166.32299999999995,-3.563,180.614,5.374,181.11599999999999,9.941,166.5
-10.5905,166.32299999999995,-3.425,180.791,5.256,181.55900000000003,9.802999999999999,166.707
-10.5905,166.32299999999995,-3.563,180.555,5.374,181.175,9.941,166.5
-10.374,166.32299999999995,-3.425,180.88,5.5310000000000015,180.762,9.802999999999999,166.707
-10.236,166.32299999999995,-3.563,180.467,5.374,181.08700000000002,9.941,166.53
-10.5905,166.32299999999995,-3.425,181.94299999999998,5.5310000000000015,180.762,9.802999999999999,166.707
-10.236,166.32299999999995,-3.563,180.467,5.374,181.028,9.941,166.53
-10.5905,166.32299999999995,-3.425,180.791,5.5310000000000015,180.703,9.802999999999999,166.795
-10.5905,166.32299999999995,-3.563,180.407,5.374,181.08700000000002,9.941,166.58900000000003
-10.5905,166.32299999999995,-3.425,180.821,5.5310000000000015,180.762,9.802999999999999,166.795
-10.236,166.32299999999995,-3.563,180.34799999999998,5.374,181.11599999999999,9.941,166.53
-10.5905,166.32299999999995,-3.425,180.791,5.5310000000000015,180.85,9.802999999999999,166.795
-10.236,166.32299999999995,-3.287,181.028,5.374,181.175,9.941,166.5
-10.5905,166.32299999999995,-3.425,180.791,5.256,181.5,9.802999999999999,166.707
-10.5905,166.32299999999995,-3.287,180.998,5.374,181.08700000000002,9.941,166.53
-10.5905,166.32299999999995,-3.425,180.791,5.5310000000000015,180.762,9.802999999999999,166.795
-10.5905,166.32299999999995,-3.563,180.34799999999998,5.394,181.32299999999998,9.941,166.58900000000003
-10.5905,166.32299999999995,-3.425,180.93900000000002,5.5310000000000015,180.85,9.802999999999999,166.795
-10.5905,166.32299999999995,-3.583,181.648,5.394,181.382,9.941,166.58900000000003
-10.5905,166.32299999999995,-3.72,179.935,5.256,181.648,9.802999999999999,166.795
-10.5905,166.32299999999995,-3.583,181.736,5.394,181.44099999999997,9.941,166.58900000000003
-10.374,166.32299999999995,-3.72,181.53,5.5310000000000015,180.90900000000002,9.802999999999999,166.795
-10.5905,166.32299999999995,-3.583,181.67700000000002,5.394,181.44099999999997,9.941,166.58900000000003
-10.5905,166.5,-3.72,179.87599999999995,5.256,181.707,9.802999999999999,166.795
-10.5905,166.5,-3.858,179.551,5.394,181.382,9.941,166.58900000000003
-10.305,166.5,-3.72,179.965,5.5310000000000015,180.762,9.802999999999999,166.854
-10.5905,166.5,-3.583,181.736,5.394,181.44099999999997,9.941,166.648
-10.374,166.5,-3.72,179.965,5.5310000000000015,180.762,9.802999999999999,166.854
-10.5905,166.5,-3.858,179.551,5.394,181.5,9.941,166.58900000000003
-10.5905,166.5,-3.72,179.965,5.5310000000000015,180.762,9.802999999999999,166.854
-10.5905,166.5,-3.858,179.551,5.394,181.32299999999998,9.941,166.58900000000003
-10.5905,166.5,-3.72,180.083,5.5310000000000015,180.791,9.802999999999999,166.854
-10.236,166.5,-3.583,181.67700000000002,5.394,181.293,9.941,166.58900000000003
-10.305,166.5,-3.72,179.965,5.5310000000000015,180.85,9.802999999999999,166.854
-10.236,166.5,-3.583,181.648,5.374,181.234,9.941,166.648
-10.5905,166.5,-3.72,179.965,5.5310000000000015,180.703,9.802999999999999,166.94299999999996
-10.5905,166.5,-3.583,181.648,5.374,181.08700000000002,9.941,166.58900000000003
-10.5905,166.5,-3.72,180.024,5.5310000000000015,180.762,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.08700000000002,5.374,181.11599999999999,9.941,166.648
-10.5905,166.5,-3.425,181.41099999999997,5.5310000000000015,180.762,9.802999999999999,166.91299999999995
-10.5905,166.5,-3.563,181.08700000000002,5.374,181.175,9.941,166.58900000000003
-10.5905,166.5,-3.425,181.94299999999998,5.5310000000000015,180.85,9.802999999999999,166.854
-10.236,166.5,-3.563,180.614,5.374,181.175,9.941,166.648
-10.5905,166.5,-3.425,181.88400000000001,5.5310000000000015,180.85,9.802999999999999,166.854
-10.5905,166.5,-3.563,180.49599999999998,5.394,181.293,9.941,166.58900000000003
-10.5905,166.5,-3.425,181.88400000000001,5.5310000000000015,180.90900000000002,9.802999999999999,166.854
-10.236,166.5,-3.563,181.08700000000002,5.394,181.293,9.941,166.58900000000003
-10.374,166.5,-3.72,180.171,5.5310000000000015,180.791,9.802999999999999,166.854
-10.236,166.5,-3.583,181.795,5.374,181.234,9.941,166.58900000000003
-10.374,166.5,-3.425,181.94299999999998,5.5310000000000015,180.762,9.802999999999999,166.91299999999995
-10.236,166.5,-3.583,181.795,5.394,181.32299999999998,9.941,166.58900000000003
-10.374,166.5,-3.72,180.083,5.5310000000000015,180.644,9.802999999999999,166.94299999999996
-10.236,166.5,-3.583,181.736,5.374,181.234,9.941,166.648
-10.374,166.5,-3.72,180.28900000000002,5.5310000000000015,180.703,9.802999999999999,167.002
-10.236,166.5,-3.563,181.146,5.374,181.11599999999999,9.941,166.648
-10.374,166.5,-3.425,181.88400000000001,5.5310000000000015,180.762,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,180.555,5.394,181.293,9.941,166.648
-10.374,166.5,-3.72,180.93900000000002,5.5310000000000015,180.762,9.802999999999999,166.94299999999996
-10.236,166.5,-3.583,181.795,5.374,181.234,9.941,166.648
-10.374,166.5,-3.72,180.93900000000002,5.5310000000000015,180.703,9.802999999999999,166.91299999999995
-10.236,166.5,-3.563,181.146,5.394,181.293,9.941,166.58900000000003
-10.374,166.5,-3.72,180.23,5.5310000000000015,180.703,9.802999999999999,166.854
-10.236,166.5,-3.583,181.736,5.374,181.234,9.941,166.648
-10.374,166.5,-3.72,180.23,5.5310000000000015,180.703,9.802999999999999,166.854
-10.236,166.5,-3.583,181.736,5.374,181.11599999999999,9.941,166.58900000000003
-10.374,166.5,-3.72,180.142,5.5310000000000015,180.791,9.802999999999999,166.91299999999995
-10.236,166.5,-3.583,181.736,5.374,181.234,9.941,166.58900000000003
-10.5905,166.5,-3.425,181.94299999999998,5.5310000000000015,180.85,9.802999999999999,166.94299999999996
-10.5905,166.5,-3.583,181.795,5.374,181.175,9.941,166.58900000000003
-10.097999999999999,166.5,-3.72,181.736,5.5310000000000015,180.791,9.802999999999999,167.002
-10.236,166.5,-3.583,181.88400000000001,5.374,181.234,9.941,166.648
-10.374,166.5,-3.72,181.736,5.5310000000000015,180.762,9.802999999999999,166.91299999999995
-10.236,166.5,-3.583,181.854,5.374,181.175,9.941,166.58900000000003
-10.097999999999999,166.5,-3.72,181.736,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.583,181.854,5.374,181.11599999999999,9.941,166.58900000000003
-10.097999999999999,166.5,-3.72,180.171,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.563,181.205,5.374,181.175,9.941,166.648
-10.374,166.5,-3.425,182.06099999999998,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.287,182.12,5.374,181.234,9.941,166.58900000000003
-10.097999999999999,166.5,-3.425,182.06099999999998,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.858,179.75799999999995,5.394,181.32299999999998,9.941,166.707
-10.097999999999999,166.5,-3.72,181.648,5.5310000000000015,180.90900000000002,9.802999999999999,167.002
-10.236,166.5,-3.858,179.699,5.374,181.234,9.941,166.707
-10.374,166.5,-3.72,180.171,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.583,181.854,5.374,181.11599999999999,9.941,166.707
-10.374,166.5,-3.72,180.142,5.5310000000000015,180.762,9.802999999999999,166.94299999999996
-10.236,166.5,-3.858,179.699,5.374,181.175,9.941,166.707
-10.374,166.5,-3.72,180.083,5.5310000000000015,180.644,9.802999999999999,167.002
-10.236,166.5,-3.858,179.699,5.374,181.08700000000002,9.941,166.795
-10.374,166.5,-3.425,182.06099999999998,5.5310000000000015,180.52599999999998,9.802999999999999,167.002
-10.236,166.5,-3.583,181.795,5.374,181.028,9.941,166.795
-10.374,166.5,-3.425,181.94299999999998,5.5310000000000015,180.585,9.802999999999999,167.002
-10.236,166.5,-3.858,179.699,5.374,181.08700000000002,9.941,166.795
-10.374,166.5,-3.72,180.142,5.5310000000000015,180.644,9.802999999999999,167.002
-10.236,166.5,-3.583,181.88400000000001,5.374,181.11599999999999,9.941,166.795
-10.374,166.5,-3.72,181.648,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.5,-3.858,179.699,5.374,181.08700000000002,9.941,166.795
-10.374,166.5,-3.72,180.083,5.5310000000000015,180.703,9.802999999999999,167.002
-10.236,166.5,-3.858,179.64,5.374,181.175,9.941,166.795
-10.374,166.5,-3.72,180.024,5.256,181.55900000000003,9.802999999999999,167.002
-10.236,166.5,-3.858,179.64,5.394,181.293,9.941,166.795
-10.374,166.5,-3.72,180.791,5.256,181.55900000000003,9.802999999999999,166.94299999999996
-10.236,166.5,-3.858,179.61,5.374,181.11599999999999,9.941,166.736
-10.374,166.5,-3.72,180.732,5.256,181.5,9.802999999999999,166.94299999999996
-10.236,166.5,-3.583,181.854,5.374,181.08700000000002,9.941,166.707
-10.374,166.5,-3.72,180.791,5.256,181.55900000000003,9.802999999999999,166.94299999999996
-10.236,166.5,-3.583,181.736,5.374,181.08700000000002,9.941,166.707
-10.374,166.5,-3.72,180.732,5.256,181.55900000000003,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.08700000000002,5.374,181.08700000000002,9.941,166.795
-10.374,166.5,-3.425,182.002,5.256,181.618,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.146,5.374,181.08700000000002,9.941,166.707
-10.374,166.5,-3.425,181.94299999999998,5.5310000000000015,180.52599999999998,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.146,5.374,180.96900000000002,9.941,166.707
-10.374,166.5,-3.425,181.88400000000001,5.256,181.618,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.146,5.374,180.90900000000002,9.941,166.707
-10.374,166.5,-3.425,181.47,5.5310000000000015,180.585,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.146,5.374,180.96900000000002,9.941,166.707
-10.5905,166.5,-3.425,181.47,5.256,181.618,9.802999999999999,166.94299999999996
-10.5905,166.5,-3.563,181.146,5.374,181.028,9.941,166.707
-10.5905,166.5,-3.425,181.94299999999998,5.256,181.44099999999997,9.802999999999999,166.94299999999996
-10.236,166.5,-3.563,181.028,5.374,181.028,9.941,166.707
-10.5905,166.5,-3.425,181.854,5.5310000000000015,180.585,9.802999999999999,166.94299999999996
-10.5905,166.5,-3.563,180.998,5.374,180.96900000000002,9.941,166.707
-10.374,166.44099999999997,-3.425,181.41099999999997,5.5310000000000015,180.437,9.802999999999999,166.854
-10.236,166.44099999999997,-3.287,182.002,5.374,180.96900000000002,9.941,166.648
-10.374,166.5,-3.425,181.352,5.5310000000000015,180.52599999999998,9.802999999999999,166.91299999999995
-10.236,166.44099999999997,-3.287,182.002,5.374,181.08700000000002,9.941,166.707
-10.374,166.44099999999997,-3.425,181.32299999999998,5.5310000000000015,180.585,9.802999999999999,166.94299999999996
-10.236,166.44099999999997,-3.287,182.002,5.374,180.96900000000002,9.941,166.58900000000003
-10.374,166.44099999999997,-3.425,181.32299999999998,5.256,181.293,9.802999999999999,166.854
-10.236,166.44099999999997,-3.287,181.94299999999998,5.374,180.90900000000002,9.941,166.648
-10.374,166.5,-3.425,181.32299999999998,5.256,181.382,9.802999999999999,166.854
-10.236,166.44099999999997,-3.287,182.002,5.374,181.028,9.941,166.707
-10.374,166.44099999999997,-3.425,181.32299999999998,5.256,181.5,9.802999999999999,166.854
-10.236,166.44099999999997,-3.287,182.002,5.374,181.08700000000002,9.941,166.707
-10.374,166.44099999999997,-3.425,181.264,5.256,181.44099999999997,9.802999999999999,166.94299999999996
-10.236,166.5,-3.287,181.94299999999998,5.374,181.11599999999999,9.941,166.707
-10.305,166.44099999999997,-3.425,181.146,5.256,181.55900000000003,9.802999999999999,166.94299999999996
-10.236,166.5,-3.287,181.88400000000001,5.374,181.11599999999999,9.941,166.707
-10.374,166.5,-3.425,180.821,5.256,181.648,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.88400000000001,5.374,181.234,9.941,166.795
-10.374,166.44099999999997,-3.425,181.08700000000002,5.256,181.648,9.802999999999999,167.002
-10.236,166.5,-3.287,181.88400000000001,5.374,181.11599999999999,9.941,166.707
-10.305,166.44099999999997,-3.425,180.791,5.256,181.618,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.88400000000001,5.374,181.028,9.941,166.795
-10.097999999999999,166.5,-3.425,180.732,5.5310000000000015,180.585,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.41099999999997,5.374,181.11599999999999,9.941,166.795
-10.374,166.5,-3.425,180.673,5.5310000000000015,180.585,9.802999999999999,167.03099999999995
-10.236,166.44099999999997,-3.287,181.854,5.374,181.11599999999999,9.941,166.795
-10.097999999999999,166.5,-3.425,180.732,5.5310000000000015,180.52599999999998,10.079,166.58900000000003
-10.236,166.44099999999997,-3.287,181.41099999999997,5.374,181.11599999999999,9.941,166.795
-10.097999999999999,166.5,-3.425,180.673,5.5310000000000015,180.585,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.32299999999998,5.374,181.08700000000002,9.941,166.795
-10.097999999999999,166.5,-3.425,180.791,5.5310000000000015,180.585,9.802999999999999,167.002
-10.236,166.5,-3.287,181.028,5.374,180.96900000000002,9.941,166.707
-10.305,166.44099999999997,-3.15,182.06099999999998,5.5310000000000015,180.644,9.802999999999999,167.002
-10.236,166.5,-3.287,181.32299999999998,5.374,181.08700000000002,9.941,166.736
-10.097999999999999,166.5,-3.425,180.555,5.5310000000000015,180.703,10.079,166.58900000000003
-10.236,166.44099999999997,-3.287,181.32299999999998,5.374,181.11599999999999,9.941,166.795
-10.097999999999999,166.5,-3.425,180.673,5.5310000000000015,180.644,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.32299999999998,5.374,181.08700000000002,9.941,166.795
-10.305,166.44099999999997,-3.15,182.06099999999998,5.5310000000000015,180.762,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,181.795,5.374,181.08700000000002,9.941,166.707
-10.305,166.44099999999997,-3.425,180.467,5.5310000000000015,180.703,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,180.88,5.374,181.11599999999999,9.941,166.707
-10.097999999999999,166.5,-3.15,182.06099999999998,5.256,181.55900000000003,9.802999999999999,167.002
-10.236,166.5,-3.287,180.88,5.394,181.293,9.941,166.707
-10.305,166.44099999999997,-3.15,182.002,5.256,181.648,9.802999999999999,167.002
-10.236,166.44099999999997,-3.287,180.821,5.374,181.234,9.941,166.707
-10.305,166.44099999999997,-3.15,182.06099999999998,5.256,181.55900000000003,9.802999999999999,166.91299999999995
-10.236,166.44099999999997,-3.287,180.791,5.374,181.11599999999999,9.941,166.58900000000003
-10.305,166.44099999999997,-3.425,180.467,5.5310000000000015,180.467,10.079,166.53
-10.236,166.44099999999997,-3.287,180.732,5.374,181.08700000000002,9.941,166.707
-10.305,166.44099999999997,-3.425,180.407,5.256,181.5,10.079,166.5
-10.236,166.5,-3.287,180.791,5.374,181.175,9.941,166.707
-10.305,166.44099999999997,-3.15,181.94299999999998,5.256,181.5,10.079,166.5
-10.236,166.5,-3.287,181.67700000000002,5.374,181.175,9.941,166.648
-10.097999999999999,166.5,-3.425,180.28900000000002,5.5310000000000015,180.644,10.079,166.5
-10.236,166.44099999999997,-3.287,181.67700000000002,5.374,181.175,9.941,166.648
-10.305,166.44099999999997,-3.425,180.23,5.5310000000000015,180.703,9.802999999999999,167.002
-10.236,166.5,-3.287,181.648,5.374,181.234,9.941,166.707
-10.305,166.44099999999997,-3.425,180.024,5.5310000000000015,180.762,9.802999999999999,167.002
-10.305,166.44099999999997,-3.287,180.555,5.394,181.32299999999998,9.941,166.795
-10.097999999999999,166.5,-3.425,180.083,5.5310000000000015,180.85,9.802999999999999,167.002
-9.961,166.5,-3.287,180.555,5.394,181.32299999999998,9.941,166.795
-10.305,166.44099999999997,-3.15,181.854,5.5310000000000015,180.90900000000002,9.802999999999999,167.002
-9.961,166.5,-3.287,180.49599999999998,5.394,181.382,9.941,166.854
-10.097999999999999,166.5,-3.15,181.88400000000001,5.256,181.707,10.079,166.58900000000003
-9.961,166.5,-3.287,180.49599999999998,5.394,181.55900000000003,9.941,166.795
-10.097999999999999,166.5,-3.425,180.171,5.256,181.707,10.079,166.58900000000003
-9.961,166.5,-3.287,180.49599999999998,5.394,181.44099999999997,9.941,166.736
-10.097999999999999,166.5,-3.15,181.854,5.256,181.648,9.802999999999999,167.002
-9.961,166.5,-3.287,180.467,5.394,181.44099999999997,9.941,166.736
-10.097999999999999,166.5,-3.15,181.88400000000001,5.256,181.648,9.802999999999999,167.002
-9.961,166.5,-3.287,180.49599999999998,5.394,181.44099999999997,9.941,166.736
-10.097999999999999,166.5,-3.425,179.935,5.5310000000000015,180.791,9.802999999999999,166.94299999999996
-9.961,166.5,-3.287,180.467,5.394,181.32299999999998,9.941,166.736
-10.097999999999999,166.5,-3.425,179.935,5.5310000000000015,180.703,9.802999999999999,167.002
